,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.08822894096374512,0.0033874072836436327,0.0052926063537597655,0.0005037161219385943,10,{'n_estimators': 10},0.968015153037801,0.9352769403943471,0.9527539179692476,0.9607108451211429,0.9252985998209298,0.9484110912686937,0.015881791501854675,3
1,0.10123486518859863,0.00819046229616519,0.006112909317016602,0.0007445064959739898,15,{'n_estimators': 15},0.9710285392217819,0.9440894940823935,0.9519700675013757,0.9640475980256666,0.9246388583670383,0.9511549114396513,0.016216461519176915,2
2,0.11410226821899414,0.002787315911947162,0.0048103809356689455,0.00021848246704588486,20,{'n_estimators': 20},0.9715670499327387,0.9468480227204509,0.9514579235132761,0.9656301889042455,0.9228873385586034,0.9516781047258629,0.01698538891404007,1
