,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.12128224372863769,0.02025274346773866,0.002893877029418945,0.000490412642342916,True,{'fit_intercept': True},0.7356287277976477,0.7321747321110068,0.7209604618973597,0.779311093768692,0.7606955938411392,0.7457541218831691,0.021217761210174477,1
1,0.06232013702392578,0.032659033469355475,0.0029916286468505858,0.0025947012025317657,False,{'fit_intercept': False},0.7355231921473173,0.732081652178749,0.7208620734161639,0.7792999698921765,0.7608115732637893,0.7457156921796393,0.021275647132224018,2
